amount,hour_of_day,account_age_days,avg_historical_ticket,amount_zscore,velocity_1h,velocity_24h,distinct_merchants_24h,cross_merchant_velocity_1h,geo_mismatch,new_device,new_payee,payee_added_to_txn_minutes,sim_or_device_change_recent,session_duration_sec,is_international,chargeback_history_count,merchant_risk_score,billing_shipping_mismatch,fraud_pattern,is_fraud
1963.78,5,418,2333.01,-0.396,0,1,1,1,0,1,0,107,0,16.4,0,0,0.151,0,legit,0
1040.04,4,136,1552.06,-0.825,0,4,2,0,0,0,0,580,0,51.5,0,1,0.003,0,legit,0
1028.28,11,66,1141.71,-0.248,1,0,2,0,0,0,0,195,0,207.3,0,0,0.067,0,legit,0
1616.63,6,30,2469.82,-0.864,0,3,1,1,0,0,0,207,0,47.2,0,0,0.373,0,legit,0
950.37,6,299,1801.12,-1.181,0,2,2,0,0,0,0,90,0,166.5,0,0,0.072,0,legit,0
640.84,6,140,1105.88,-1.051,0,2,2,1,0,0,0,576,0,91.4,0,0,0.401,0,legit,0
919.61,1,683,632.3,1.136,1,6,1,2,0,0,0,1562,0,229.7,0,0,0.048,0,legit,0
4570.57,18,477,1807.41,3.822,1,4,1,1,0,1,1,0,1,73.0,0,0,0.0,0,account_takeover_simswap,1
1247.04,1,273,1161.21,0.185,0,5,1,0,0,0,1,16271,0,35.9,0,0,0.387,0,legit,0
46.07,9,362,1269.71,-2.409,0,1,1,0,0,0,0,64,0,212.6,0,0,0.0,0,legit,0
480.17,12,1246,545.06,-0.298,1,2,3,0,0,0,0,27364,0,28.8,0,0,0.367,0,legit,0
2243.81,16,720,1447.89,1.374,1,1,1,0,0,0,0,1899,0,120.4,0,0,0.182,0,legit,0
895.27,3,583,1129.12,-0.518,0,2,1,0,0,0,0,96,0,37.6,1,0,0.0,0,legit,0
346.34,14,146,1290.14,-1.829,0,2,3,0,0,0,1,11,0,16.4,0,0,0.167,0,legit,0
1732.37,16,595,1803.13,-0.098,0,2,1,1,0,0,0,9,0,97.4,0,0,0.385,0,legit,0
625.97,2,870,1076.83,-1.047,0,3,1,0,0,0,0,1322,0,41.9,0,0,0.003,0,legit,0
108.36,11,589,778.87,-2.152,0,1,2,1,1,0,0,507,0,96.9,0,0,0.173,0,legit,0
1278.64,1,262,1839.59,-0.762,0,1,1,0,0,0,0,405,0,151.1,0,0,0.012,0,legit,0
2519.16,23,205,1483.57,1.745,1,3,5,2,0,1,1,397,0,22.7,0,0,0.068,0,legit,0
1129.12,11,765,857.32,0.793,0,4,2,0,0,0,0,443,0,80.1,0,0,0.048,0,legit,0
3370.7,22,362,2700.98,0.62,1,3,1,0,0,0,0,7,0,97.2,0,0,0.23,0,legit,0
741.44,8,183,1647.48,-1.375,0,4,1,2,0,1,0,37,0,67.1,0,0,0.208,0,legit,0
65.34,0,387,50.0,0.767,0,2,1,0,0,0,0,66,0,395.7,0,0,0.202,0,legit,0
1008.62,11,148,1232.65,-0.454,1,1,2,0,0,0,0,122,0,100.3,0,0,0.121,0,legit,0
874.15,3,1022,1134.65,-0.574,0,2,4,1,0,1,1,85,0,55.8,0,0,0.138,0,legit,0
492.4,20,750,464.66,0.149,0,2,2,0,0,0,0,79,0,211.0,0,0,0.127,0,legit,0
581.8,19,477,424.85,0.924,0,4,1,0,0,0,0,7813,0,54.5,1,0,0.322,0,legit,0
448.75,5,626,473.66,-0.131,0,1,1,0,0,0,0,162,0,15.9,0,0,0.171,0,legit,0
1733.51,7,476,2220.21,-0.548,0,5,2,0,0,0,0,1555,0,100.7,0,0,0.191,0,legit,0
605.32,22,474,525.14,0.382,2,2,1,0,0,0,0,604,0,68.4,0,0,0.0,0,legit,0
1152.28,2,369,1149.28,0.007,0,3,2,1,0,0,0,1748,0,89.9,0,0,0.345,0,legit,0
888.86,9,459,1152.68,-0.572,0,3,3,0,0,0,1,114,0,45.6,0,0,0.239,0,legit,0
2545.06,14,306,1353.59,2.201,3,4,2,0,0,0,0,80,0,92.7,0,0,0.128,0,legit,0
703.73,15,654,646.67,0.221,0,6,3,1,0,0,0,471,0,99.4,0,0,0.34,0,legit,0
1355.22,10,237,1013.17,0.844,1,2,1,0,0,0,0,2969,0,72.5,0,0,0.113,0,legit,0
820.67,19,220,901.73,-0.225,0,1,1,0,0,0,0,1130,0,37.5,0,0,0.0,0,legit,0
2609.77,16,1339,2231.96,0.423,1,1,1,0,0,0,0,758,0,236.3,0,0,0.191,0,legit,0
2658.47,12,113,1645.36,1.539,0,4,1,0,0,0,0,171,0,33.4,0,0,0.33,0,legit,0
859.71,13,239,895.86,-0.101,1,4,4,2,0,1,1,12,0,108.3,0,0,0.091,0,legit,0
1040.6,21,374,1613.6,-0.888,0,1,5,0,0,0,1,805,0,77.2,0,0,0.0,0,legit,0
625.15,2,513,502.19,0.612,0,5,1,0,0,0,0,4696,0,24.8,0,0,0.054,0,legit,0
1142.9,1,234,950.77,0.505,0,1,1,1,0,0,0,3226,0,258.3,0,0,0.165,0,legit,0
1618.59,13,268,1688.23,-0.103,0,0,2,0,1,0,0,2103,0,501.8,0,0,0.507,0,legit,0
3177.96,0,82,1916.44,1.646,0,1,2,1,0,0,0,413,0,70.6,0,0,0.0,0,legit,0
1013.45,0,844,975.6,0.097,0,2,1,0,0,0,1,15,0,98.3,0,0,0.164,0,legit,0
693.72,1,628,881.89,-0.533,0,2,1,1,0,0,0,2092,0,35.9,0,0,0.162,0,legit,0
1484.29,22,540,1376.44,0.196,1,2,1,0,0,0,0,7,0,152.1,0,0,0.179,0,legit,0
143.61,3,450,1185.58,-2.197,0,3,1,0,0,0,0,99,0,160.7,0,0,0.352,0,legit,0
639.26,2,438,1004.5,-0.909,0,2,1,0,0,0,0,2673,0,68.9,0,0,0.052,0,legit,0
1371.17,13,181,1577.43,-0.327,0,4,1,0,0,0,0,14867,0,89.2,0,0,0.063,0,legit,0
1004.69,20,348,1096.45,-0.209,0,0,4,0,0,1,1,13428,0,30.3,0,0,0.281,0,legit,0
940.66,18,361,826.83,0.344,0,1,1,0,0,0,0,32,0,217.5,0,0,0.14,0,legit,0
2388.05,12,180,1370.8,1.855,0,2,2,0,0,0,0,9,0,127.6,0,0,0.409,0,legit,0
951.83,14,837,1478.07,-0.89,1,3,2,0,0,0,0,585,0,142.4,0,0,0.0,0,legit,0
31.59,10,814,50.0,-0.92,0,2,4,0,0,0,0,361,0,76.9,0,0,0.029,0,legit,0
1292.48,0,652,1724.03,-0.626,0,0,1,0,0,0,0,991,0,63.1,0,0,0.176,0,legit,0
1277.56,14,1147,903.86,1.034,1,2,1,0,0,0,0,11670,0,312.4,0,0,0.195,0,legit,0
1127.67,16,500,1561.13,-0.694,0,4,1,1,0,0,1,10,0,118.0,0,0,0.077,0,legit,0
293.31,2,468,994.52,-1.763,0,2,6,0,0,1,1,186,0,84.9,0,0,0.0,0,legit,0
2308.15,1,344,1661.83,0.972,0,1,1,1,0,0,0,601,0,66.3,0,0,0.094,0,legit,0
1155.03,14,307,1319.93,-0.312,3,1,1,0,0,0,0,161,0,33.3,0,0,0.22,0,legit,0
1443.3,1,1290,1416.35,0.048,0,2,1,0,0,0,0,36753,0,241.1,0,0,0.416,0,legit,0
1433.02,3,295,983.67,1.142,0,3,1,0,0,1,1,7,1,114.8,0,2,0.383,0,account_takeover_simswap,1
420.81,11,1154,1037.5,-1.486,2,3,1,1,0,0,0,33327,0,83.7,0,0,0.245,0,legit,0
261.49,21,273,295.77,-0.29,1,1,1,0,0,0,0,196,0,60.1,0,0,0.299,0,legit,0
435.63,6,183,269.77,1.537,0,1,1,0,0,0,0,398,0,96.5,0,0,0.175,0,legit,0
1843.0,5,229,2089.61,-0.295,0,1,1,0,0,0,0,375,0,92.5,0,0,0.083,0,legit,0
1396.02,13,543,826.61,1.722,0,2,1,0,0,0,1,504,0,160.4,0,0,0.116,0,legit,0
1854.09,16,1112,1804.05,0.069,1,3,2,1,0,0,1,15,0,310.8,0,0,0.194,0,legit,0
1775.57,12,227,1690.04,0.127,0,3,2,0,0,0,0,27,0,151.5,0,0,0.127,0,legit,0
433.47,18,131,285.7,1.293,1,1,1,0,0,0,0,2064,0,117.4,0,0,0.167,0,legit,0
368.61,23,256,314.48,0.43,0,4,1,0,0,1,0,627,0,348.4,0,0,0.156,0,legit,0
1436.81,6,417,1035.08,0.97,2,2,4,0,0,0,0,19,1,9.8,0,0,0.013,0,legit,0
993.48,9,622,1599.71,-0.947,0,2,1,0,0,0,0,131,0,44.8,0,0,0.0,0,legit,0
557.33,8,188,785.54,-0.726,1,3,1,0,0,0,0,69711,0,59.3,0,0,0.365,1,legit,0
1236.23,12,168,799.19,1.367,0,5,1,0,0,0,0,17,0,143.4,1,0,0.0,0,legit,0
256.07,19,143,232.91,0.249,0,1,1,0,0,0,0,98,0,160.8,0,0,0.083,0,legit,0
1581.72,6,772,1142.8,0.96,0,5,1,0,0,0,0,220,0,24.4,0,0,0.287,0,legit,0
1452.45,21,985,1843.78,-0.531,0,2,2,2,0,1,1,32,0,37.1,0,0,0.01,0,legit,0
250.67,10,157,1319.41,-2.025,0,3,4,0,0,1,1,1222,0,214.8,0,0,0.063,1,legit,0
1041.83,18,498,909.62,0.363,1,1,1,0,0,0,0,1231,0,87.4,0,0,0.124,0,legit,0
1098.44,21,339,1150.1,-0.112,0,1,1,0,0,0,0,1066,0,74.1,0,0,0.176,0,legit,0
1634.99,11,219,1434.89,0.349,0,0,2,1,0,0,0,130,0,17.4,0,0,0.236,0,legit,0
1631.5,12,241,1426.98,0.358,0,3,4,1,0,0,0,3,0,76.7,0,0,0.199,0,legit,0
1651.81,2,209,1164.62,1.046,0,0,1,0,0,0,1,205183,0,630.9,0,0,0.232,0,legit,0
1241.97,13,202,1426.93,-0.324,0,4,1,0,0,0,0,15174,0,16.9,0,0,0.217,1,legit,0
1120.07,8,192,1308.38,-0.36,0,5,5,0,0,0,0,54,0,88.0,0,0,0.055,0,legit,0
637.84,17,1469,1870.86,-1.648,0,5,1,0,0,1,1,490,0,130.9,0,0,0.055,0,legit,0
318.44,8,593,293.1,0.216,1,1,2,1,0,0,0,232,0,165.3,0,0,0.265,0,legit,0
603.66,22,256,1564.11,-1.535,2,4,2,1,0,0,0,22839,0,32.8,0,0,0.181,0,legit,0
52.82,17,186,50.0,0.141,0,3,1,0,0,0,0,400,0,62.0,0,0,0.359,0,legit,0
169.3,14,125,180.67,-0.157,1,2,1,0,0,0,0,543,0,40.9,0,0,0.333,0,legit,0
273.2,10,502,1121.2,-1.891,1,4,1,0,0,0,0,1477,0,173.1,0,0,0.094,0,legit,0
380.14,21,183,1398.74,-1.821,1,1,1,0,0,0,0,6,0,224.3,0,0,0.249,0,legit,0
2069.2,13,215,1661.04,0.614,0,1,1,0,0,1,0,40,0,195.2,0,0,0.359,0,legit,0
2589.55,13,251,1517.56,1.766,1,1,1,0,0,0,0,8,0,162.7,0,0,0.089,0,legit,0
2294.74,13,420,1520.6,1.273,1,4,1,0,0,0,0,1387,0,20.8,0,0,0.025,0,legit,0
454.23,6,74,816.73,-1.11,0,4,4,0,0,0,0,417,0,58.4,0,0,0.112,0,legit,0
492.03,15,347,339.65,1.122,0,1,1,1,0,1,0,409,0,153.9,0,0,0.225,0,legit,0
852.95,14,314,688.76,0.596,0,3,1,0,0,0,0,2434,0,45.8,0,0,0.167,0,legit,0
715.3,23,832,672.35,0.16,0,4,1,0,1,0,0,296,0,74.9,0,0,0.168,0,legit,0
970.12,7,531,1565.12,-0.95,1,2,1,1,0,1,1,2635,0,110.7,0,0,0.016,0,legit,0
593.79,17,352,388.81,1.318,0,1,2,2,0,0,0,6,0,113.7,0,0,0.23,0,legit,0
2809.65,5,10,2463.69,0.351,0,1,2,0,0,0,0,36,0,96.1,0,0,0.234,0,legit,0
1548.65,9,79,1092.62,1.043,0,3,1,1,0,0,0,181,0,129.5,0,0,0.002,0,legit,0
1265.42,8,789,1285.07,-0.038,0,2,4,1,0,0,0,140,0,23.7,0,0,0.136,0,legit,0
879.81,12,146,1127.7,-0.55,0,1,3,0,0,0,0,66,0,84.0,0,0,0.35,0,legit,0
377.53,3,84,821.8,-1.352,0,2,2,1,0,0,0,5351,0,74.2,0,0,0.173,0,legit,0
4678.54,10,464,1137.97,7.778,0,1,3,0,0,1,0,3,0,36.8,0,0,0.284,0,account_takeover_simswap,1
1265.75,15,277,904.17,1.0,1,2,2,0,0,0,0,174,0,66.9,0,0,0.344,0,legit,0
67.89,1,1565,50.0,0.895,1,2,3,1,0,0,0,2625,0,360.3,0,0,0.165,0,legit,0
1137.09,7,348,937.1,0.534,0,1,2,0,0,1,0,10,0,249.1,0,0,0.08,0,legit,0
1619.54,12,152,1257.52,0.72,0,0,1,0,0,0,0,446,0,30.8,0,0,0.233,0,legit,0
2359.1,14,957,1064.08,3.043,0,0,2,0,0,0,0,8009,0,161.5,0,0,0.097,0,legit,0
1370.4,22,711,1501.69,-0.219,0,0,1,0,0,0,1,76205,0,94.3,0,1,0.126,0,legit,0
807.94,19,103,574.94,1.013,1,0,1,0,0,0,0,38,0,33.9,0,0,0.066,0,legit,0
543.15,18,337,515.96,0.132,0,1,1,1,0,0,0,1151,0,42.2,0,1,0.165,0,legit,0
2022.34,8,520,1965.39,0.072,0,1,2,0,1,1,0,477,0,80.8,0,0,0.015,0,legit,0
398.81,8,154,844.02,-1.319,0,3,1,0,0,0,1,855,0,51.3,1,0,0.0,0,legit,0
1606.99,1,729,1471.85,0.23,1,1,1,0,0,0,0,79,0,101.5,0,0,0.159,0,legit,0
1379.08,2,886,1253.9,0.25,0,2,2,0,0,0,0,719,0,25.8,0,0,0.0,0,legit,0
1679.94,5,592,1742.04,-0.089,0,1,3,0,0,0,0,11602,0,39.8,0,0,0.122,0,legit,0
764.25,4,365,1252.21,-0.974,1,3,1,1,0,0,0,374,0,444.8,0,0,0.092,0,legit,0
359.4,16,327,522.74,-0.781,1,1,1,0,1,0,0,366,0,16.4,0,0,0.294,0,legit,0
896.49,1,288,873.85,0.065,0,1,3,2,0,1,1,8,0,51.3,0,0,0.188,0,legit,0
297.71,1,561,861.98,-1.637,1,3,1,0,0,0,0,21254,0,174.0,0,0,0.461,0,legit,0
956.36,11,216,1596.87,-1.003,0,2,3,0,0,0,1,1302,0,243.0,0,0,0.028,0,legit,0
466.13,13,751,868.27,-1.158,0,3,3,0,0,0,1,1451,0,113.7,0,0,0.126,0,legit,0
1171.79,15,1075,919.65,0.685,0,0,2,1,0,0,0,1485,0,223.6,0,0,0.0,0,legit,0
1145.98,16,536,1030.62,0.28,1,3,1,0,0,0,0,85567,0,51.4,0,0,0.132,0,legit,0
1369.27,2,943,1507.4,-0.229,1,2,1,1,0,0,1,510,0,10.5,0,0,0.228,0,upi_collect_scam,1
360.65,12,416,372.6,-0.08,0,2,1,0,0,0,1,4474,0,211.4,0,0,0.078,0,legit,0
864.3,10,343,1102.87,-0.541,0,2,1,1,0,0,0,1625,0,39.5,0,0,0.23,0,legit,0
73.76,13,675,50.0,1.188,1,2,1,0,0,0,0,361,0,162.7,0,0,0.221,0,legit,0
703.74,22,357,566.75,0.604,0,3,1,0,0,0,0,2872,0,119.1,0,0,0.157,0,legit,0
478.52,5,138,846.61,-1.087,0,4,2,0,0,0,0,10133,0,53.9,0,0,0.227,0,legit,0
2457.04,15,269,2042.98,0.507,0,3,1,0,0,0,0,86,1,61.1,0,0,0.273,0,legit,0
2198.7,4,213,2109.67,0.105,0,2,2,0,0,0,0,25669,0,80.5,0,0,0.267,0,legit,0
1588.95,7,666,1952.85,-0.466,0,1,2,0,0,0,0,979,0,112.3,0,0,0.0,0,legit,0
144.29,15,79,479.05,-1.747,0,6,3,0,0,0,0,4483,0,147.8,0,0,0.09,0,legit,0
1153.79,2,268,1436.65,-0.492,0,2,3,0,0,0,1,11,0,27.3,0,0,0.101,0,upi_collect_scam,1
1194.49,17,345,1329.75,-0.254,0,0,1,0,0,0,0,145,0,72.0,0,0,0.084,0,legit,0
900.89,1,718,586.48,1.34,1,2,1,1,0,0,1,4215,0,68.5,0,0,0.34,0,legit,0
228.42,16,72,647.56,-1.618,0,3,2,0,0,0,0,1509,0,92.1,0,0,0.111,0,legit,0
340.83,9,1014,925.78,-1.58,0,1,1,0,1,0,0,196,0,53.6,1,0,0.154,0,legit,0
784.8,17,574,668.42,0.435,0,4,1,0,0,0,1,52,0,33.0,0,0,0.189,0,legit,0
1123.36,2,248,1067.7,0.13,0,1,2,0,0,0,0,21,0,35.3,0,0,0.0,0,legit,0
76.0,9,687,50.0,1.3,0,3,1,0,0,0,1,156,0,108.0,0,0,0.111,0,legit,0
1215.48,20,212,1376.58,-0.293,1,3,1,0,1,0,1,12,0,118.7,0,0,0.128,0,legit,0
1278.64,10,541,1044.28,0.561,2,2,6,2,0,1,1,843,0,152.1,0,0,0.0,0,legit,0
351.7,12,405,391.17,-0.252,0,1,1,1,0,0,0,39371,0,18.7,1,0,0.351,0,legit,0
179.79,19,229,136.07,0.803,0,2,2,0,0,0,0,6,1,54.4,1,0,0.0,0,legit,0
1419.27,1,621,1177.86,0.512,2,2,3,0,0,1,0,203,0,53.8,0,0,0.177,0,legit,0
1245.35,4,798,855.29,1.14,2,1,5,0,0,1,0,1403,0,125.3,0,0,0.0,0,legit,0
1497.95,18,118,1329.33,0.317,0,1,2,1,0,0,0,2145,0,91.9,0,1,0.085,0,legit,0
50.0,22,984,50.0,0.0,1,1,2,5,0,1,1,877,0,44.9,0,0,0.127,0,legit,0
1521.69,20,34,1280.95,0.47,0,2,1,0,0,0,0,272,0,36.8,0,0,0.17,0,legit,0
330.92,20,42,463.96,-0.717,1,0,1,0,0,0,0,1165,0,19.2,0,0,0.251,0,legit,0
662.72,8,562,753.07,-0.3,1,2,1,0,0,0,0,194,0,5.5,0,0,0.0,0,legit,0
275.71,16,620,198.66,0.97,1,3,1,0,0,0,0,1731,0,191.6,1,0,0.048,0,legit,0
1326.5,7,99,850.75,1.398,2,3,1,2,0,0,0,121,0,134.7,0,0,0.315,1,legit,0
1383.57,2,732,783.89,1.912,0,3,1,0,0,0,1,843,0,237.4,0,0,0.05,1,legit,0
945.64,18,472,1163.78,-0.469,0,2,1,0,0,0,0,5241,0,59.8,0,0,0.0,0,legit,0
70.59,21,566,50.0,1.03,1,4,1,0,0,0,0,962,0,44.8,0,0,0.026,0,legit,0
1938.86,20,217,1438.68,0.869,0,3,1,1,0,0,1,2064,0,70.1,0,0,0.259,0,legit,0
782.09,9,86,786.76,-0.015,1,3,3,0,0,0,0,127,0,38.7,1,0,0.244,0,legit,0
1425.38,22,390,1143.77,0.616,0,0,2,0,0,0,0,4089,1,90.9,0,0,0.101,0,legit,0
3559.59,15,274,2192.48,1.559,0,4,1,0,0,0,0,840,0,46.6,0,0,0.356,0,legit,0
626.05,12,493,1086.16,-1.059,0,4,2,0,0,0,1,18,1,28.5,0,0,0.321,0,legit,0
10.0,21,531,301.8,-2.417,0,2,2,0,0,0,0,294,0,183.2,0,0,0.038,0,legit,0
906.59,22,579,1598.02,-1.082,0,5,1,0,0,0,0,513,0,58.1,0,0,0.114,0,legit,0
185.87,15,471,294.99,-0.925,0,5,1,0,0,0,0,247,0,116.7,0,0,0.195,0,legit,0
1149.75,3,503,1015.88,0.329,0,2,2,0,0,0,0,131,0,64.4,0,0,0.068,0,legit,0
1556.92,5,950,914.88,1.754,1,1,1,0,0,0,0,208,0,24.4,0,0,0.122,0,legit,0
2460.81,21,385,2180.82,0.321,0,1,1,0,0,0,0,1270,0,527.9,0,0,0.177,0,legit,0
2163.15,16,373,1427.96,1.287,2,1,1,0,0,0,1,15,0,47.9,0,0,0.047,0,legit,0
1103.28,6,175,1820.58,-0.985,0,1,4,0,0,0,0,91,0,77.4,0,0,0.111,0,legit,0
1173.9,14,266,898.98,0.765,1,1,1,0,0,0,0,10,0,160.9,0,0,0.302,0,legit,0
2511.91,8,139,1863.89,0.869,0,2,3,0,0,0,0,36,0,114.3,0,0,0.0,0,legit,0
1120.05,14,954,680.4,1.615,1,2,3,1,0,0,0,399,0,140.1,1,0,0.204,0,legit,0
1158.44,11,646,804.08,1.102,1,3,1,0,0,0,0,328,0,131.9,0,0,0.271,0,legit,0
789.47,21,1009,1070.3,-0.656,0,1,1,0,0,1,0,267,0,35.7,0,0,0.198,0,legit,0
1894.51,4,435,1301.98,1.138,1,7,2,0,0,0,0,38,0,17.1,0,0,0.295,0,legit,0
465.15,23,392,403.65,0.381,0,1,2,0,0,0,0,2205,0,84.3,0,0,0.09,0,legit,0
955.9,10,255,1399.54,-0.792,0,1,1,1,0,0,0,274,0,94.0,0,0,0.405,0,legit,0
1333.2,11,120,1288.05,0.088,0,4,2,0,0,0,0,37065,0,65.9,0,0,0.399,0,legit,0
459.3,17,293,929.96,-1.265,0,1,3,0,0,0,0,945,0,26.3,0,0,0.102,0,legit,0
554.04,23,373,1250.23,-1.392,0,2,4,1,0,0,0,40,0,17.1,0,0,0.078,0,legit,0
1332.41,4,1062,1772.33,-0.621,0,2,1,0,0,0,0,363,0,56.7,0,0,0.279,0,legit,0
1117.94,14,310,678.88,1.617,1,5,3,0,0,0,0,780,0,49.8,0,0,0.0,0,legit,0
1081.44,22,339,1478.92,-0.672,1,2,1,0,0,0,0,160,0,364.0,0,0,0.0,0,legit,0
2043.08,5,206,1940.85,0.132,0,3,1,0,0,0,0,1939,0,275.7,0,0,0.339,0,legit,0
271.09,18,384,391.28,-0.768,0,2,1,0,0,0,0,1420,0,68.3,0,0,0.3,0,legit,0
1767.73,13,191,1189.05,1.217,1,2,2,0,0,1,0,4215,0,16.8,0,0,0.187,0,legit,0
829.34,2,608,1014.65,-0.457,1,3,5,0,0,0,1,174,1,52.6,0,0,0.032,0,legit,0
653.04,1,202,639.56,0.053,1,2,1,0,0,1,0,113,0,34.9,0,0,0.0,0,legit,0
172.9,23,925,198.77,-0.325,0,3,1,0,0,0,0,111,0,15.0,0,0,0.216,0,legit,0
1570.09,14,587,1259.88,0.616,1,0,1,0,0,0,0,112,0,72.4,0,0,0.137,0,legit,0
806.92,13,56,948.94,-0.374,0,5,1,0,0,0,1,114,0,64.3,0,0,0.165,0,legit,0
139.43,2,146,2174.84,-2.34,0,1,1,1,1,0,0,62,1,23.9,0,0,0.165,0,legit,0
745.78,12,324,591.31,0.653,0,1,3,0,0,0,0,289,0,39.1,0,0,0.024,0,legit,0
1497.76,15,147,1278.2,0.429,0,3,2,1,0,0,0,1943,0,62.7,0,0,0.122,0,legit,0
715.89,11,892,1384.96,-1.208,0,2,1,0,0,0,0,148,0,44.4,0,0,0.141,0,legit,0
1847.15,8,90,1407.58,0.781,0,0,1,0,0,0,0,1953,0,88.0,0,0,0.0,0,legit,0
239.46,4,142,231.34,0.088,0,4,1,1,0,1,1,477,0,74.0,0,0,0.0,0,legit,0
1686.14,7,947,1009.65,1.675,0,4,5,0,0,0,0,4775,0,68.2,0,0,0.126,1,legit,0
602.99,16,346,911.5,-0.846,0,0,1,0,0,0,0,2101,0,120.3,0,0,0.064,0,legit,0
797.05,2,842,907.46,-0.304,0,2,2,0,0,1,0,8785,0,96.5,0,0,0.092,0,legit,0
692.27,15,564,1299.85,-1.169,1,3,4,1,0,1,1,437,0,34.8,0,0,0.228,0,legit,0
1154.51,16,470,1078.59,0.176,0,3,1,0,0,0,0,122,0,169.2,0,0,0.073,0,legit,0
535.52,12,108,1077.02,-1.257,1,6,5,1,0,1,1,76,0,149.9,0,0,0.224,0,legit,0
1271.3,19,627,1010.26,0.646,0,1,2,1,0,0,0,189,0,328.1,0,0,0.192,0,legit,0
1346.84,7,313,1123.21,0.498,0,3,3,0,0,0,0,198,0,142.6,0,0,0.124,0,legit,0
1465.91,6,79,1222.22,0.498,1,4,2,0,0,0,0,44,1,135.3,0,0,0.08,1,legit,0
1380.46,18,891,1557.35,-0.284,0,2,1,0,0,0,0,59,0,61.7,0,0,0.122,0,legit,0
2805.6,16,426,1359.86,2.658,0,3,1,0,0,0,0,221,0,209.7,1,0,0.172,0,legit,0
3122.99,13,961,2091.32,1.233,0,1,1,1,0,0,0,111,0,94.5,0,0,0.082,0,legit,0
1125.87,1,551,748.29,1.261,1,3,1,0,0,0,1,19649,0,200.6,0,0,0.246,0,legit,0
2288.06,7,288,1331.61,1.796,0,1,1,0,0,0,0,84,0,19.9,0,0,0.247,0,legit,0
2931.83,13,330,2183.1,0.857,0,3,2,0,0,0,0,14026,0,55.2,0,0,0.0,0,legit,0
1301.8,11,297,2095.23,-0.947,1,1,1,0,0,0,0,251021,0,167.5,0,0,0.307,0,legit,0
53.6,1,13,50.0,0.18,0,4,1,1,0,0,0,833,0,26.1,0,0,0.185,0,legit,0
283.95,20,474,616.47,-1.348,0,3,2,0,0,0,1,44,0,242.3,0,0,0.285,0,legit,0
433.54,4,57,497.83,-0.323,0,4,1,0,0,0,0,113,0,102.6,0,0,0.077,0,legit,0
1266.32,8,139,1347.8,-0.151,0,4,1,0,0,0,0,1452,0,26.7,0,0,0.0,0,legit,0
1407.0,7,451,1165.24,0.519,0,2,1,0,0,0,0,61590,0,128.5,0,0,0.31,0,legit,0
888.1,15,307,995.35,-0.269,0,1,1,0,0,0,0,1586,0,30.1,0,0,0.263,0,legit,0
28.18,14,622,50.0,-1.091,1,2,1,0,0,0,0,3,0,64.3,0,0,0.174,0,legit,0
161.85,21,63,616.16,-1.843,3,10,8,3,0,0,1,2587,0,8.4,0,0,0.13,0,mule_cashout_ring,1
1824.43,4,341,1448.66,0.648,0,3,5,0,0,0,0,59,0,31.1,0,0,0.205,0,legit,0
1533.42,13,352,1769.27,-0.333,0,0,3,0,0,0,0,101,0,37.6,0,0,0.167,0,legit,0
850.68,19,135,995.02,-0.363,0,3,4,0,0,0,0,53,0,94.8,0,0,0.112,0,legit,0
1894.76,20,543,1936.5,-0.054,0,2,4,0,0,1,0,204,0,83.3,0,0,0.223,0,legit,0
1297.02,12,360,1099.97,0.448,0,0,1,0,0,0,0,97,0,45.2,0,0,0.286,0,legit,0
1484.01,21,60,1263.2,0.437,0,3,2,0,0,0,0,41312,0,44.9,0,0,0.204,0,legit,0
684.91,4,106,736.13,-0.174,0,3,1,1,0,1,0,20,0,17.7,0,0,0.141,0,legit,0
596.08,19,550,968.32,-0.961,0,0,1,0,0,0,0,64,0,99.7,0,0,0.172,0,legit,0
615.62,3,1003,1353.61,-1.363,1,1,2,0,0,0,0,18870,0,125.1,0,0,0.0,0,legit,0
3342.9,3,133,1943.17,1.801,0,3,1,0,0,1,1,27,1,103.2,0,0,0.124,0,account_takeover_simswap,1
1459.08,7,450,1276.79,0.357,1,3,1,0,0,0,0,3,0,167.0,0,0,0.139,0,legit,0
44.51,19,247,50.0,-0.275,1,1,4,1,0,1,1,152,0,113.2,0,0,0.07,0,legit,0
652.91,11,646,1347.58,-1.289,1,1,1,0,0,0,1,755,0,59.8,0,0,0.066,0,legit,0
1608.03,15,302,1351.87,0.474,2,0,1,0,0,0,0,470,0,112.9,0,0,0.0,0,legit,0
1228.47,19,318,983.51,0.623,0,1,2,0,0,0,1,735,0,24.1,0,0,0.067,0,legit,0
495.0,1,11,643.03,-0.576,0,2,1,0,1,1,0,559,0,34.2,0,0,0.12,0,legit,0
4206.87,14,415,2552.46,1.62,0,7,3,0,0,0,0,546,0,208.8,0,0,0.103,0,legit,0
1404.81,4,333,1233.99,0.346,0,3,2,0,0,0,0,221,0,59.7,0,0,0.0,0,legit,0
80.66,10,430,204.25,-1.513,1,1,1,2,0,0,0,628,0,41.1,0,0,0.043,0,legit,0
369.7,23,379,321.48,0.375,0,5,2,0,0,0,0,103,0,85.5,0,0,0.054,0,legit,0
2075.55,3,463,1813.48,0.361,0,0,1,0,0,0,0,50362,0,114.4,0,0,0.125,0,legit,0
